,year,month,day,max,min,date
3041,2018,4,30,51.0,44.0,2018-4-30
3042,2018,5,1,80.0,48.0,2018-5-1
3043,2018,5,2,90.0,65.0,2018-5-2
3044,2018,5,3,92.0,70.0,2018-5-3
3045,2018,5,4,84.0,72.0,2018-5-4
3046,2018,5,5,76.0,61.0,2018-5-5
3047,2018,5,6,66.0,56.0,2018-5-6
3048,2018,5,7,77.0,54.0,2018-5-7
3049,2018,5,8,74.0,53.0,2018-5-8
3050,2018,5,9,77.0,54.0,2018-5-9
3051,2018,5,10,66.0,54.0,2018-5-10
3052,2018,5,11,73.0,60.0,2018-5-11
3053,2018,5,12,63.0,51.0,2018-5-12
3054,2018,5,13,54.0,52.0,2018-5-13
3055,2018,5,14,71.0,52.0,2018-5-14
3056,2018,5,15,88.0,61.0,2018-5-15
3057,2018,5,16,64.0,56.0,2018-5-16
3058,2018,5,17,71.0,56.0,2018-5-17
3059,2018,5,18,67.0,56.0,2018-5-18
3060,2018,5,19,56.0,49.0,2018-5-19
3061,2018,5,20,81.0,56.0,2018-5-20
3062,2018,5,21,79.0,58.0,2018-5-21
3063,2018,5,22,68.0,55.0,2018-5-22
3064,2018,5,23,81.0,59.0,2018-5-23
3065,2018,5,24,83.0,63.0,2018-5-24
3066,2018,5,25,86.0,65.0,2018-5-25
3067,2018,5,26,89.0,72.0,2018-5-26
3068,2018,5,27,80.0,56.0,2018-5-27
3069,2018,5,28,69.0,56.0,2018-5-28
3070,2018,5,29,89.0,63.0,2018-5-29
3071,2018,5,30,78.0,61.0,2018-5-30
3072,2018,5,31,68.0,63.0,2018-5-31
3073,2018,6,1,81.0,65.0,2018-6-1
3074,2018,6,2,87.0,66.0,2018-6-2
3075,2018,6,3,66.0,51.0,2018-6-3
3076,2018,6,4,71.0,51.0,2018-6-4
3077,2018,6,5,75.0,58.0,2018-6-5
3078,2018,6,6,71.0,58.0,2018-6-6
3079,2018,6,7,71.0,60.0,2018-6-7
3080,2018,6,8,82.0,60.0,2018-6-8
3081,2018,6,9,83.0,67.0,2018-6-9
3082,2018,6,10,73.0,58.0,2018-6-10
3083,2018,6,11,73.0,58.0,2018-6-11
3084,2018,6,12,75.0,57.0,2018-6-12
3085,2018,6,13,78.0,63.0,2018-6-13
3086,2018,6,14,84.0,67.0,2018-6-14
3087,2018,6,15,76.0,63.0,2018-6-15
3088,2018,6,16,85.0,64.0,2018-6-16
3089,2018,6,17,91.0,66.0,2018-6-17
3090,2018,6,18,91.0,73.0,2018-6-18
3091,2018,6,19,88.0,75.0,2018-6-19
3092,2018,6,20,83.0,69.0,2018-6-20
3093,2018,6,21,83.0,65.0,2018-6-21
3094,2018,6,22,75.0,62.0,2018-6-22
3095,2018,6,23,66.0,62.0,2018-6-23
3096,2018,6,24,84.0,66.0,2018-6-24
3097,2018,6,25,81.0,67.0,2018-6-25
3098,2018,6,26,78.0,61.0,2018-6-26
3099,2018,6,27,73.0,66.0,2018-6-27
3100,2018,6,28,83.0,70.0,2018-6-28
3101,2018,6,29,89.0,70.0,2018-6-29
3102,2018,6,30,93.0,72.0,2018-6-30
3103,2018,7,1,96.0,79.0,2018-7-1
3104,2018,7,2,95.0,79.0,2018-7-2
3105,2018,7,3,92.0,77.0,2018-7-3
3106,2018,7,4,86.0,77.0,2018-7-4
3107,2018,7,5,90.0,76.0,2018-7-5
3108,2018,7,6,80.0,69.0,2018-7-6
3109,2018,7,7,78.0,62.0,2018-7-7
3110,2018,7,8,84.0,62.0,2018-7-8
3111,2018,7,9,87.0,67.0,2018-7-9
3112,2018,7,10,93.0,72.0,2018-7-10
3113,2018,7,11,88.0,74.0,2018-7-11
3114,2018,7,12,84.0,64.0,2018-7-12
3115,2018,7,13,84.0,68.0,2018-7-13
3116,2018,7,14,88.0,70.0,2018-7-14
3117,2018,7,15,83.0,69.0,2018-7-15
3118,2018,7,16,90.0,75.0,2018-7-16
3119,2018,7,17,88.0,70.0,2018-7-17
3120,2018,7,18,85.0,66.0,2018-7-18
3121,2018,7,19,83.0,66.0,2018-7-19
3122,2018,7,20,82.0,69.0,2018-7-20
3123,2018,7,21,79.0,65.0,2018-7-21
3124,2018,7,22,79.0,70.0,2018-7-22
3125,2018,7,23,80.0,73.0,2018-7-23
3126,2018,7,24,82.0,75.0,2018-7-24
3127,2018,7,25,77.0,72.0,2018-7-25
3128,2018,7,26,85.0,72.0,2018-7-26
3129,2018,7,27,86.0,68.0,2018-7-27
3130,2018,7,28,85.0,70.0,2018-7-28
3131,2018,7,29,82.0,70.0,2018-7-29
3132,2018,7,30,78.0,68.0,2018-7-30
3133,2018,7,31,82.0,68.0,2018-7-31
3134,2018,8,1,84.0,74.0,2018-8-1
3135,2018,8,2,86.0,76.0,2018-8-2
3136,2018,8,3,85.0,73.0,2018-8-3
3137,2018,8,4,84.0,72.0,2018-8-4
3138,2018,8,5,91.0,73.0,2018-8-5
3139,2018,8,6,92.0,77.0,2018-8-6
3140,2018,8,7,90.0,74.0,2018-8-7
3141,2018,8,8,90.0,76.0,2018-8-8
3142,2018,8,9,86.0,73.0,2018-8-9
3143,2018,8,10,86.0,72.0,2018-8-10
3144,2018,8,11,80.0,70.0,2018-8-11
3145,2018,8,12,84.0,72.0,2018-8-12
3146,2018,8,13,75.0,71.0,2018-8-13
3147,2018,8,14,82.0,71.0,2018-8-14
3148,2018,8,15,86.0,70.0,2018-8-15
3149,2018,8,16,88.0,76.0,2018-8-16
3150,2018,8,17,87.0,72.0,2018-8-17
3151,2018,8,18,85.0,71.0,2018-8-18
3152,2018,8,19,72.0,67.0,2018-8-19
3153,2018,8,20,74.0,67.0,2018-8-20
3154,2018,8,21,79.0,66.0,2018-8-21
3155,2018,8,22,82.0,71.0,2018-8-22
3156,2018,8,23,77.0,65.0,2018-8-23
3157,2018,8,24,82.0,65.0,2018-8-24
3158,2018,8,25,80.0,68.0,2018-8-25
3159,2018,8,26,83.0,69.0,2018-8-26
3160,2018,8,27,88.0,74.0,2018-8-27
3161,2018,8,28,94.0,79.0,2018-8-28
3162,2018,8,29,92.0,81.0,2018-8-29
3163,2018,8,30,90.0,78.0,2018-8-30
3164,2018,8,31,78.0,69.0,2018-8-31
3165,2018,9,1,78.0,69.0,2018-9-1
3166,2018,9,2,81.0,68.0,2018-9-2
3167,2018,9,3,90.0,75.0,2018-9-3
3168,2018,9,4,92.0,77.0,2018-9-4
3169,2018,9,5,89.0,77.0,2018-9-5
3170,2018,9,6,93.0,73.0,2018-9-6
3171,2018,9,7,75.0,69.0,2018-9-7
3172,2018,9,8,71.0,61.0,2018-9-8
3173,2018,9,9,62.0,55.0,2018-9-9
3174,2018,9,10,64.0,54.0,2018-9-10
3175,2018,9,11,74.0,62.0,2018-9-11
3176,2018,9,12,77.0,71.0,2018-9-12
3177,2018,9,13,76.0,69.0,2018-9-13
3178,2018,9,14,75.0,68.0,2018-9-14
3179,2018,9,15,80.0,67.0,2018-9-15
3180,2018,9,16,84.0,67.0,2018-9-16
3181,2018,9,17,79.0,68.0,2018-9-17
3182,2018,9,18,79.0,70.0,2018-9-18
3183,2018,9,19,81.0,68.0,2018-9-19
3184,2018,9,20,72.0,65.0,2018-9-20
3185,2018,9,21,72.0,67.0,2018-9-21
3186,2018,9,22,74.0,62.0,2018-9-22
3187,2018,9,23,66.0,60.0,2018-9-23
3188,2018,9,24,69.0,57.0,2018-9-24
3189,2018,9,25,73.0,59.0,2018-9-25
3190,2018,9,26,82.0,69.0,2018-9-26
3191,2018,9,27,72.0,61.0,2018-9-27
3192,2018,9,28,65.0,56.0,2018-9-28
3193,2018,9,29,72.0,58.0,2018-9-29
3194,2018,9,30,70.0,54.0,2018-9-30
3195,2018,10,1,76.0,63.0,2018-10-1
3196,2018,10,2,77.0,65.0,2018-10-2
3197,2018,10,3,74.0,63.0,2018-10-3
3198,2018,10,4,76.0,61.0,2018-10-4
3199,2018,10,5,71.0,60.0,2018-10-5
3200,2018,10,6,68.0,63.0,2018-10-6
3201,2018,10,7,79.0,67.0,2018-10-7
3202,2018,10,8,74.0,64.0,2018-10-8
3203,2018,10,9,77.0,66.0,2018-10-9
3204,2018,10,10,80.0,71.0,2018-10-10
3205,2018,10,11,77.0,69.0,2018-10-11
3206,2018,10,12,68.0,51.0,2018-10-12
3207,2018,10,13,55.0,46.0,2018-10-13
3208,2018,10,14,58.0,47.0,2018-10-14
3209,2018,10,15,68.0,52.0,2018-10-15
3210,2018,10,16,60.0,47.0,2018-10-16
3211,2018,10,17,61.0,46.0,2018-10-17
3212,2018,10,18,50.0,42.0,2018-10-18
3213,2018,10,19,60.0,43.0,2018-10-19
3214,2018,10,20,62.0,51.0,2018-10-20
3215,2018,10,21,51.0,39.0,2018-10-21
3216,2018,10,22,50.0,39.0,2018-10-22
3217,2018,10,23,63.0,49.0,2018-10-23
3218,2018,10,24,54.0,44.0,2018-10-24
3219,2018,10,25,51.0,40.0,2018-10-25
3220,2018,10,26,50.0,38.0,2018-10-26
3221,2018,10,27,51.0,44.0,2018-10-27
3222,2018,10,28,52.0,45.0,2018-10-28
3223,2018,10,29,56.0,47.0,2018-10-29
3224,2018,10,30,55.0,42.0,2018-10-30
3225,2018,10,31,64.0,44.0,2018-10-31
3226,2018,11,1,70.0,57.0,2018-11-1
3227,2018,11,2,72.0,64.0,2018-11-2
3228,2018,11,3,65.0,48.0,2018-11-3
3229,2018,11,4,55.0,43.0,2018-11-4
3230,2018,11,5,53.0,48.0,2018-11-5
3231,2018,11,6,59.0,49.0,2018-11-6
3232,2018,11,7,62.0,51.0,2018-11-7
3233,2018,11,8,56.0,45.0,2018-11-8
3234,2018,11,9,52.0,40.0,2018-11-9
3235,2018,11,10,50.0,34.0,2018-11-10
3236,2018,11,11,46.0,33.0,2018-11-11
3237,2018,11,12,49.0,37.0,2018-11-12
3238,2018,11,13,50.0,43.0,2018-11-13
3239,2018,11,14,43.0,32.0,2018-11-14
3240,2018,11,15,40.0,28.0,2018-11-15
3241,2018,11,16,45.0,34.0,2018-11-16
3242,2018,11,17,47.0,37.0,2018-11-17
3243,2018,11,18,44.0,39.0,2018-11-18
3244,2018,11,19,50.0,41.0,2018-11-19
3245,2018,11,20,47.0,39.0,2018-11-20
3246,2018,11,21,44.0,27.0,2018-11-21
3247,2018,11,22,28.0,17.0,2018-11-22
3248,2018,11,23,32.0,15.0,2018-11-23
3249,2018,11,24,49.0,31.0,2018-11-24
3250,2018,11,25,55.0,45.0,2018-11-25
3251,2018,11,26,53.0,45.0,2018-11-26
3252,2018,11,27,45.0,37.0,2018-11-27
3253,2018,11,28,42.0,36.0,2018-11-28
3254,2018,11,29,46.0,38.0,2018-11-29
3255,2018,11,30,43.0,38.0,2018-11-30
3256,2018,12,1,46.0,36.0,2018-12-1
3257,2018,12,2,56.0,42.0,2018-12-2
3258,2018,12,3,55.0,46.0,2018-12-3
3259,2018,12,4,46.0,31.0,2018-12-4
3260,2018,12,5,37.0,28.0,2018-12-5
3261,2018,12,6,40.0,30.0,2018-12-6
3262,2018,12,7,39.0,28.0,2018-12-7
3263,2018,12,8,36.0,24.0,2018-12-8
3264,2018,12,9,36.0,28.0,2018-12-9
3265,2018,12,10,39.0,29.0,2018-12-10
3266,2018,12,11,41.0,29.0,2018-12-11
3267,2018,12,12,41.0,33.0,2018-12-12
3268,2018,12,13,40.0,33.0,2018-12-13
3269,2018,12,14,51.0,40.0,2018-12-14
3270,2018,12,15,52.0,46.0,2018-12-15
3271,2018,12,16,46.0,35.0,2018-12-16
3272,2018,12,17,46.0,37.0,2018-12-17
3273,2018,12,18,40.0,28.0,2018-12-18
3274,2018,12,19,42.0,26.0,2018-12-19
3275,2018,12,20,47.0,37.0,2018-12-20
3276,2018,12,21,61.0,47.0,2018-12-21
3277,2018,12,22,54.0,40.0,2018-12-22
3278,2018,12,23,43.0,36.0,2018-12-23
3279,2018,12,24,43.0,36.0,2018-12-24
3280,2018,12,25,40.0,33.0,2018-12-25
3281,2018,12,26,43.0,32.0,2018-12-26
3282,2018,12,27,44.0,37.0,2018-12-27
3283,2018,12,28,60.0,43.0,2018-12-28
3284,2018,12,29,57.0,39.0,2018-12-29
3285,2018,12,30,40.0,33.0,2018-12-30
3286,2018,12,31,48.0,36.0,2018-12-31
3287,2019,1,1,58.0,39.0,2019-1-1
3288,2019,1,2,40.0,35.0,2019-1-2
3289,2019,1,3,44.0,37.0,2019-1-3
3290,2019,1,4,47.0,35.0,2019-1-4
3291,2019,1,5,47.0,41.0,2019-1-5
3292,2019,1,6,49.0,31.0,2019-1-6
3293,2019,1,7,34.0,25.0,2019-1-7
3294,2019,1,8,45.0,34.0,2019-1-8
3295,2019,1,9,45.0,34.0,2019-1-9
3296,2019,1,10,34.0,28.0,2019-1-10
3297,2019,1,11,30.0,21.0,2019-1-11
3298,2019,1,12,34.0,20.0,2019-1-12
3299,2019,1,13,33.0,25.0,2019-1-13
3300,2019,1,14,32.0,22.0,2019-1-14
3301,2019,1,15,36.0,25.0,2019-1-15
3302,2019,1,16,39.0,30.0,2019-1-16
3303,2019,1,17,33.0,24.0,2019-1-17
3304,2019,1,18,39.0,29.0,2019-1-18
3305,2019,1,19,37.0,32.0,2019-1-19
3306,2019,1,20,42.0,14.0,2019-1-20
3307,2019,1,21,14.0,4.0,2019-1-21
3308,2019,1,22,31.0,13.0,2019-1-22
3309,2019,1,23,52.0,31.0,2019-1-23
3310,2019,1,24,59.0,35.0,2019-1-24
3311,2019,1,25,40.0,28.0,2019-1-25
3312,2019,1,26,35.0,24.0,2019-1-26
3313,2019,1,27,49.0,32.0,2019-1-27
3314,2019,1,28,38.0,25.0,2019-1-28
3315,2019,1,29,43.0,25.0,2019-1-29
3316,2019,1,30,35.0,6.0,2019-1-30
3317,2019,1,31,16.0,2.0,2019-1-31
3318,2019,2,1,21.0,11.0,2019-2-1
3319,2019,2,2,34.0,16.0,2019-2-2
3320,2019,2,3,53.0,33.0,2019-2-3
3321,2019,2,4,61.0,41.0,2019-2-4
3322,2019,2,5,65.0,44.0,2019-2-5
3323,2019,2,6,46.0,35.0,2019-2-6
3324,2019,2,7,44.0,39.0,2019-2-7
3325,2019,2,8,55.0,32.0,2019-2-8
3326,2019,2,9,32.0,23.0,2019-2-9
3327,2019,2,10,35.0,23.0,2019-2-10
3328,2019,2,11,38.0,30.0,2019-2-11
3329,2019,2,12,36.0,26.0,2019-2-12
3330,2019,2,13,41.0,33.0,2019-2-13
3331,2019,2,14,46.0,33.0,2019-2-14
3332,2019,2,15,59.0,42.0,2019-2-15
3333,2019,2,16,47.0,32.0,2019-2-16
3334,2019,2,17,38.0,26.0,2019-2-17
3335,2019,2,18,42.0,26.0,2019-2-18
3336,2019,2,19,36.0,23.0,2019-2-19
3337,2019,2,20,33.0,26.0,2019-2-20
3338,2019,2,21,52.0,33.0,2019-2-21
3339,2019,2,22,44.0,36.0,2019-2-22
3340,2019,2,23,42.0,32.0,2019-2-23
3341,2019,2,24,47.0,36.0,2019-2-24
3342,2019,2,25,43.0,28.0,2019-2-25
3343,2019,2,26,36.0,25.0,2019-2-26
3344,2019,2,27,31.0,23.0,2019-2-27
3345,2019,2,28,37.0,27.0,2019-2-28
3346,2019,3,1,35.0,26.0,2019-3-1
3347,2019,3,2,41.0,31.0,2019-3-2
3348,2019,3,3,42.0,33.0,2019-3-3
3349,2019,3,4,38.0,28.0,2019-3-4
3350,2019,3,5,32.0,20.0,2019-3-5
3351,2019,3,6,26.0,19.0,2019-3-6
3352,2019,3,7,32.0,18.0,2019-3-7
3353,2019,3,8,39.0,24.0,2019-3-8
3354,2019,3,9,49.0,34.0,2019-3-9
3355,2019,3,10,43.0,35.0,2019-3-10
3356,2019,3,11,53.0,39.0,2019-3-11
3357,2019,3,12,44.0,34.0,2019-3-12
3358,2019,3,13,49.0,32.0,2019-3-13
3359,2019,3,14,57.0,42.0,2019-3-14
3360,2019,3,15,75.0,49.0,2019-3-15
3361,2019,3,16,58.0,37.0,2019-3-16
3362,2019,3,17,45.0,34.0,2019-3-17
3363,2019,3,18,46.0,32.0,2019-3-18
3364,2019,3,19,51.0,35.0,2019-3-19
3365,2019,3,20,53.0,37.0,2019-3-20
3366,2019,3,21,46.0,41.0,2019-3-21
3367,2019,3,22,49.0,38.0,2019-3-22
3368,2019,3,23,48.0,35.0,2019-3-23
3369,2019,3,24,60.0,38.0,2019-3-24
3370,2019,3,25,56.0,42.0,2019-3-25
3371,2019,3,26,49.0,33.0,2019-3-26
3372,2019,3,27,47.0,34.0,2019-3-27
3373,2019,3,28,53.0,37.0,2019-3-28
3374,2019,3,29,59.0,49.0,2019-3-29
3375,2019,3,30,70.0,52.0,2019-3-30
3376,2019,3,31,65.0,39.0,2019-3-31
3377,2019,4,1,46.0,33.0,2019-4-1
3378,2019,4,2,52.0,39.0,2019-4-2
3379,2019,4,3,67.0,41.0,2019-4-3
3380,2019,4,4,60.0,44.0,2019-4-4
3381,2019,4,5,45.0,38.0,2019-4-5
3382,2019,4,6,68.0,39.0,2019-4-6
3383,2019,4,7,66.0,51.0,2019-4-7
3384,2019,4,8,79.0,49.0,2019-4-8
3385,2019,4,9,51.0,46.0,2019-4-9
3386,2019,4,10,60.0,45.0,2019-4-10
3387,2019,4,11,55.0,40.0,2019-4-11
3388,2019,4,12,68.0,46.0,2019-4-12
3389,2019,4,13,77.0,59.0,2019-4-13
3390,2019,4,14,73.0,60.0,2019-4-14
3391,2019,4,15,65.0,46.0,2019-4-15
3392,2019,4,16,66.0,44.0,2019-4-16
3393,2019,4,17,63.0,48.0,2019-4-17
3394,2019,4,18,62.0,51.0,2019-4-18
3395,2019,4,19,80.0,58.0,2019-4-19
3396,2019,4,20,64.0,55.0,2019-4-20
3397,2019,4,21,66.0,53.0,2019-4-21
3398,2019,4,22,64.0,52.0,2019-4-22
3399,2019,4,23,77.0,56.0,2019-4-23
3400,2019,4,24,69.0,55.0,2019-4-24
3401,2019,4,25,66.0,48.0,2019-4-25
3402,2019,4,26,59.0,51.0,2019-4-26
3403,2019,4,27,58.0,47.0,2019-4-27
3404,2019,4,28,53.0,45.0,2019-4-28
3405,2019,4,29,60.0,41.0,2019-4-29
3406,2019,4,30,60.0,48.0,2019-4-30
3407,2019,5,1,56.0,50.0,2019-5-1
3408,2019,5,2,78.0,50.0,2019-5-2
3409,2019,5,3,56.0,50.0,2019-5-3
3410,2019,5,4,71.0,53.0,2019-5-4
3411,2019,5,5,58.0,51.0,2019-5-5
3412,2019,5,6,74.0,51.0,2019-5-6
3413,2019,5,7,70.0,52.0,2019-5-7
3414,2019,5,8,71.0,55.0,2019-5-8
3415,2019,5,9,61.0,53.0,2019-5-9
3416,2019,5,10,73.0,56.0,2019-5-10
3417,2019,5,11,69.0,56.0,2019-5-11
3418,2019,5,12,59.0,43.0,2019-5-12
3419,2019,5,13,48.0,42.0,2019-5-13
3420,2019,5,14,52.0,44.0,2019-5-14
3421,2019,5,15,69.0,44.0,2019-5-15
3422,2019,5,16,73.0,52.0,2019-5-16
3423,2019,5,17,76.0,60.0,2019-5-17
3424,2019,5,18,75.0,56.0,2019-5-18
3425,2019,5,19,76.0,60.0,2019-5-19
3426,2019,5,20,85.0,66.0,2019-5-20
3427,2019,5,21,71.0,56.0,2019-5-21
3428,2019,5,22,74.0,54.0,2019-5-22
3429,2019,5,23,72.0,55.0,2019-5-23
3430,2019,5,24,73.0,61.0,2019-5-24
3431,2019,5,25,71.0,55.0,2019-5-25
3432,2019,5,26,86.0,59.0,2019-5-26
3433,2019,5,27,80.0,64.0,2019-5-27
3434,2019,5,28,71.0,62.0,2019-5-28
3435,2019,5,29,70.0,56.0,2019-5-29
3436,2019,5,30,70.0,57.0,2019-5-30
3437,2019,5,31,80.0,63.0,2019-5-31
3438,2019,6,1,80.0,63.0,2019-6-1
3439,2019,6,2,81.0,61.0,2019-6-2
3440,2019,6,3,70.0,58.0,2019-6-3
3441,2019,6,4,70.0,54.0,2019-6-4
3442,2019,6,5,81.0,64.0,2019-6-5
3443,2019,6,6,83.0,68.0,2019-6-6
3444,2019,6,7,81.0,66.0,2019-6-7
3445,2019,6,8,81.0,63.0,2019-6-8
3446,2019,6,9,78.0,60.0,2019-6-9
3447,2019,6,10,70.0,60.0,2019-6-10
3448,2019,6,11,77.0,63.0,2019-6-11
3449,2019,6,12,74.0,59.0,2019-6-12
3450,2019,6,13,65.0,55.0,2019-6-13
3451,2019,6,14,73.0,58.0,2019-6-14
3452,2019,6,15,81.0,60.0,2019-6-15
3453,2019,6,16,80.0,65.0,2019-6-16
3454,2019,6,17,76.0,69.0,2019-6-17
3455,2019,6,18,73.0,67.0,2019-6-18
3456,2019,6,19,71.0,66.0,2019-6-19
3457,2019,6,20,78.0,65.0,2019-6-20
3458,2019,6,21,77.0,65.0,2019-6-21
3459,2019,6,22,79.0,61.0,2019-6-22
3460,2019,6,23,83.0,64.0,2019-6-23
3461,2019,6,24,84.0,67.0,2019-6-24
3462,2019,6,25,84.0,72.0,2019-6-25
3463,2019,6,26,87.0,72.0,2019-6-26
3464,2019,6,27,89.0,71.0,2019-6-27
3465,2019,6,28,89.0,73.0,2019-6-28
3466,2019,6,29,91.0,72.0,2019-6-29
3467,2019,6,30,83.0,69.0,2019-6-30
3468,2019,7,1,85.0,65.0,2019-7-1
3469,2019,7,2,85.0,71.0,2019-7-2
3470,2019,7,3,87.0,75.0,2019-7-3
3471,2019,7,4,90.0,74.0,2019-7-4
3472,2019,7,5,86.0,72.0,2019-7-5
3473,2019,7,6,90.0,76.0,2019-7-6
3474,2019,7,7,86.0,72.0,2019-7-7
3475,2019,7,8,78.0,68.0,2019-7-8
3476,2019,7,9,87.0,69.0,2019-7-9
3477,2019,7,10,88.0,74.0,2019-7-10
3478,2019,7,11,87.0,73.0,2019-7-11
3479,2019,7,12,87.0,72.0,2019-7-12
3480,2019,7,13,85.0,70.0,2019-7-13
3481,2019,7,14,89.0,76.0,2019-7-14
3482,2019,7,15,85.0,68.0,2019-7-15
3483,2019,7,16,91.0,72.0,2019-7-16
3484,2019,7,17,93.0,73.0,2019-7-17
3485,2019,7,18,79.0,71.0,2019-7-18
3486,2019,7,19,91.0,71.0,2019-7-19
3487,2019,7,20,95.0,82.0,2019-7-20
3488,2019,7,21,95.0,80.0,2019-7-21
3489,2019,7,22,90.0,72.0,2019-7-22
3490,2019,7,23,74.0,67.0,2019-7-23
3491,2019,7,24,83.0,67.0,2019-7-24
3492,2019,7,25,84.0,70.0,2019-7-25
3493,2019,7,26,88.0,69.0,2019-7-26
3494,2019,7,27,85.0,72.0,2019-7-27
3495,2019,7,28,88.0,71.0,2019-7-28
3496,2019,7,29,90.0,73.0,2019-7-29
3497,2019,7,30,92.0,78.0,2019-7-30
3498,2019,7,31,87.0,70.0,2019-7-31
3499,2019,8,1,87.0,70.0,2019-8-1
3500,2019,8,2,84.0,73.0,2019-8-2
3501,2019,8,3,86.0,68.0,2019-8-3
3502,2019,8,4,87.0,69.0,2019-8-4
3503,2019,8,5,82.0,70.0,2019-8-5
3504,2019,8,6,79.0,71.0,2019-8-6
3505,2019,8,7,84.0,69.0,2019-8-7
3506,2019,8,8,84.0,67.0,2019-8-8
3507,2019,8,9,83.0,68.0,2019-8-9
3508,2019,8,10,81.0,66.0,2019-8-10
3509,2019,8,11,80.0,63.0,2019-8-11
3510,2019,8,12,85.0,68.0,2019-8-12
3511,2019,8,13,79.0,71.0,2019-8-13
3512,2019,8,14,84.0,73.0,2019-8-14
3513,2019,8,15,85.0,70.0,2019-8-15
3514,2019,8,16,79.0,68.0,2019-8-16
3515,2019,8,17,87.0,73.0,2019-8-17
3516,2019,8,18,90.0,70.0,2019-8-18
3517,2019,8,19,90.0,72.0,2019-8-19
3518,2019,8,20,88.0,75.0,2019-8-20
3519,2019,8,21,87.0,74.0,2019-8-21
3520,2019,8,22,90.0,71.0,2019-8-22
3521,2019,8,23,74.0,65.0,2019-8-23
3522,2019,8,24,76.0,64.0,2019-8-24
3523,2019,8,25,77.0,63.0,2019-8-25
3524,2019,8,26,74.0,61.0,2019-8-26
3525,2019,8,27,75.0,62.0,2019-8-27
3526,2019,8,28,74.0,67.0,2019-8-28
3527,2019,8,29,81.0,65.0,2019-8-29
3528,2019,8,30,86.0,67.0,2019-8-30
3529,2019,8,31,81.0,69.0,2019-8-31
3530,2019,9,1,78.0,63.0,2019-9-1
3531,2019,9,2,74.0,69.0,2019-9-2
3532,2019,9,3,82.0,67.0,2019-9-3
3533,2019,9,4,87.0,68.0,2019-9-4
3534,2019,9,5,74.0,65.0,2019-9-5
3535,2019,9,6,67.0,58.0,2019-9-6
3536,2019,9,7,75.0,56.0,2019-9-7
3537,2019,9,8,77.0,63.0,2019-9-8
3538,2019,9,9,78.0,64.0,2019-9-9
3539,2019,9,10,76.0,66.0,2019-9-10
3540,2019,9,11,88.0,69.0,2019-9-11
3541,2019,9,12,81.0,61.0,2019-9-12
3542,2019,9,13,72.0,57.0,2019-9-13
3543,2019,9,14,74.0,61.0,2019-9-14
3544,2019,9,15,82.0,68.0,2019-9-15
3545,2019,9,16,77.0,68.0,2019-9-16
3546,2019,9,17,76.0,62.0,2019-9-17
3547,2019,9,18,69.0,57.0,2019-9-18
3548,2019,9,19,70.0,52.0,2019-9-19
3549,2019,9,20,78.0,56.0,2019-9-20
3550,2019,9,21,84.0,61.0,2019-9-21
3551,2019,9,22,86.0,67.0,2019-9-22
3552,2019,9,23,89.0,70.0,2019-9-23
3553,2019,9,24,76.0,63.0,2019-9-24
3554,2019,9,25,79.0,58.0,2019-9-25
3555,2019,9,26,83.0,63.0,2019-9-26
3556,2019,9,27,76.0,59.0,2019-9-27
3557,2019,9,28,82.0,65.0,2019-9-28
3558,2019,9,29,80.0,65.0,2019-9-29
3559,2019,9,30,71.0,60.0,2019-9-30
3560,2019,10,1,81.0,63.0,2019-10-1
3561,2019,10,2,93.0,63.0,2019-10-2
3562,2019,10,3,63.0,53.0,2019-10-3
3563,2019,10,4,66.0,50.0,2019-10-4
3564,2019,10,5,61.0,45.0,2019-10-5
3565,2019,10,6,70.0,57.0,2019-10-6
3566,2019,10,7,79.0,59.0,2019-10-7
3567,2019,10,8,64.0,57.0,2019-10-8
3568,2019,10,9,59.0,51.0,2019-10-9
3569,2019,10,10,71.0,53.0,2019-10-10
3570,2019,10,11,64.0,55.0,2019-10-11
3571,2019,10,12,67.0,55.0,2019-10-12
3572,2019,10,13,67.0,53.0,2019-10-13
3573,2019,10,14,72.0,58.0,2019-10-14
3574,2019,10,15,64.0,51.0,2019-10-15
3575,2019,10,16,66.0,52.0,2019-10-16
3576,2019,10,17,57.0,51.0,2019-10-17
3577,2019,10,18,58.0,47.0,2019-10-18
3578,2019,10,19,60.0,43.0,2019-10-19
3579,2019,10,20,59.0,49.0,2019-10-20
3580,2019,10,21,67.0,51.0,2019-10-21
3581,2019,10,22,63.0,55.0,2019-10-22
3582,2019,10,23,65.0,54.0,2019-10-23
3583,2019,10,24,67.0,50.0,2019-10-24
3584,2019,10,25,65.0,52.0,2019-10-25
3585,2019,10,26,63.0,52.0,2019-10-26
3586,2019,10,27,67.0,55.0,2019-10-27
3587,2019,10,28,63.0,55.0,2019-10-28
3588,2019,10,29,59.0,54.0,2019-10-29
3589,2019,10,30,63.0,58.0,2019-10-30
3590,2019,10,31,71.0,60.0,2019-10-31
3591,2019,11,1,71.0,42.0,2019-11-1
3592,2019,11,2,53.0,40.0,2019-11-2
3593,2019,11,3,54.0,42.0,2019-11-3
3594,2019,11,4,56.0,41.0,2019-11-4
3595,2019,11,5,61.0,51.0,2019-11-5
3596,2019,11,6,54.0,45.0,2019-11-6
3597,2019,11,7,57.0,41.0,2019-11-7
3598,2019,11,8,41.0,29.0,2019-11-8
3599,2019,11,9,41.0,27.0,2019-11-9
